
Active Connections

  Proto  Local Address          Foreign Address        State           PID
  TCP    127.0.0.1:8080         127.0.0.1:64804        TIME_WAIT       0
  TCP    127.0.0.1:8080         127.0.0.1:64860        TIME_WAIT       0
  TCP    127.0.0.1:8080         127.0.0.1:64941        TIME_WAIT       0
  TCP    127.0.0.1:8080         127.0.0.1:65060        TIME_WAIT       0
  TCP    127.0.0.1:8080         127.0.0.1:65063        TIME_WAIT       0
  TCP    127.0.0.1:8080         127.0.0.1:65162        TIME_WAIT       0
  TCP    127.0.0.1:8080         127.0.0.1:65182        TIME_WAIT       0
  TCP    127.0.0.1:8080         127.0.0.1:65297        TIME_WAIT       0
  TCP    127.0.0.1:8080         127.0.0.1:65424        TIME_WAIT       0
  TCP    127.0.0.1:9100         0.0.0.0:0              LISTENING       46876
  TCP    127.0.0.1:9101         0.0.0.0:0              LISTENING       46956
  TCP    127.0.0.1:49684        0.0.0.0:0              LISTENING       5700
  TCP    127.0.0.1:50162        0.0.0.0:0              LISTENING       45484
  TCP    127.0.0.1:50178        127.0.0.1:50179        ESTABLISHED     1000
  TCP    127.0.0.1:50179        127.0.0.1:50178        ESTABLISHED     1000
  TCP    127.0.0.1:50184        127.0.0.1:50185        ESTABLISHED     4900
  TCP    127.0.0.1:50185        127.0.0.1:50184        ESTABLISHED     4900
  TCP    127.0.0.1:50345        0.0.0.0:0              LISTENING       45484
  TCP    127.0.0.1:50345        127.0.0.1:52688        ESTABLISHED     45484
  TCP    127.0.0.1:50345        127.0.0.1:53939        TIME_WAIT       0
  TCP    127.0.0.1:50345        127.0.0.1:56600        ESTABLISHED     45484
  TCP    127.0.0.1:50345        127.0.0.1:58273        TIME_WAIT       0
  TCP    127.0.0.1:50345        127.0.0.1:58565        ESTABLISHED     45484
  TCP    127.0.0.1:50345        127.0.0.1:58566        TIME_WAIT       0
  TCP    127.0.0.1:50345        127.0.0.1:58573        ESTABLISHED     45484
  TCP    127.0.0.1:50345        127.0.0.1:59025        ESTABLISHED     45484
  TCP    127.0.0.1:50345        127.0.0.1:59070        TIME_WAIT       0
  TCP    127.0.0.1:50346        0.0.0.0:0              LISTENING       49476
  TCP    127.0.0.1:50346        127.0.0.1:50364        ESTABLISHED     49476
  TCP    127.0.0.1:50346        127.0.0.1:50369        ESTABLISHED     49476
  TCP    127.0.0.1:50347        0.0.0.0:0              LISTENING       49476
  TCP    127.0.0.1:50347        127.0.0.1:51718        TIME_WAIT       0
  TCP    127.0.0.1:50347        127.0.0.1:59921        TIME_WAIT       0
  TCP    127.0.0.1:50347        127.0.0.1:60247        TIME_WAIT       0
  TCP    127.0.0.1:50347        127.0.0.1:64466        TIME_WAIT       0
  TCP    127.0.0.1:50353        0.0.0.0:0              LISTENING       22376
  TCP    127.0.0.1:50353        127.0.0.1:50357        ESTABLISHED     22376
  TCP    127.0.0.1:50353        127.0.0.1:50389        ESTABLISHED     22376
  TCP    127.0.0.1:50357        127.0.0.1:50353        ESTABLISHED     45484
  TCP    127.0.0.1:50361        0.0.0.0:0              LISTENING       49476
  TCP    127.0.0.1:50361        127.0.0.1:50368        ESTABLISHED     49476
  TCP    127.0.0.1:50364        127.0.0.1:50346        ESTABLISHED     45484
  TCP    127.0.0.1:50368        127.0.0.1:50361        ESTABLISHED     45484
  TCP    127.0.0.1:50369        127.0.0.1:50346        ESTABLISHED     33680
  TCP    127.0.0.1:50377        0.0.0.0:0              LISTENING       48752
  TCP    127.0.0.1:50389        127.0.0.1:50353        ESTABLISHED     48164
  TCP    127.0.0.1:50451        127.0.0.1:62522        ESTABLISHED     5540
  TCP    127.0.0.1:51736        127.0.0.1:8080         TIME_WAIT       0
  TCP    127.0.0.1:52184        0.0.0.0:0              LISTENING       38908
  TCP    127.0.0.1:52349        0.0.0.0:0              LISTENING       11148
  TCP    127.0.0.1:52349        127.0.0.1:62282        ESTABLISHED     11148
  TCP    127.0.0.1:52643        127.0.0.1:8080         TIME_WAIT       0
  TCP    127.0.0.1:52688        127.0.0.1:50345        ESTABLISHED     49476
  TCP    127.0.0.1:53063        127.0.0.1:53064        ESTABLISHED     48056
  TCP    127.0.0.1:53064        127.0.0.1:53063        ESTABLISHED     48056
  TCP    127.0.0.1:53229        127.0.0.1:53230        ESTABLISHED     6276
  TCP    127.0.0.1:53230        127.0.0.1:53229        ESTABLISHED     6276
  TCP    127.0.0.1:54339        0.0.0.0:0              LISTENING       49228
  TCP    127.0.0.1:54971        127.0.0.1:54972        ESTABLISHED     34040
  TCP    127.0.0.1:54972        127.0.0.1:54971        ESTABLISHED     34040
  TCP    127.0.0.1:55478        127.0.0.1:55479        ESTABLISHED     45032
  TCP    127.0.0.1:55479        127.0.0.1:55478        ESTABLISHED     45032
  TCP    127.0.0.1:55528        127.0.0.1:55529        ESTABLISHED     45932
  TCP    127.0.0.1:55529        127.0.0.1:55528        ESTABLISHED     45932
  TCP    127.0.0.1:55665        127.0.0.1:8080         TIME_WAIT       0
  TCP    127.0.0.1:56600        127.0.0.1:50345        ESTABLISHED     49476
  TCP    127.0.0.1:57785        0.0.0.0:0              LISTENING       44520
  TCP    127.0.0.1:57785        127.0.0.1:57786        ESTABLISHED     44520
  TCP    127.0.0.1:57785        127.0.0.1:62291        ESTABLISHED     44520
  TCP    127.0.0.1:57786        127.0.0.1:57785        ESTABLISHED     49228
  TCP    127.0.0.1:58565        127.0.0.1:50345        ESTABLISHED     49476
  TCP    127.0.0.1:58571        127.0.0.1:8080         TIME_WAIT       0
  TCP    127.0.0.1:58573        127.0.0.1:50345        ESTABLISHED     49476
  TCP    127.0.0.1:58607        127.0.0.1:58608        ESTABLISHED     32900
  TCP    127.0.0.1:58608        127.0.0.1:58607        ESTABLISHED     32900
  TCP    127.0.0.1:59025        127.0.0.1:50345        ESTABLISHED     49476
  TCP    127.0.0.1:62189        127.0.0.1:62190        ESTABLISHED     30048
  TCP    127.0.0.1:62190        127.0.0.1:62189        ESTABLISHED     30048
  TCP    127.0.0.1:62193        127.0.0.1:62194        ESTABLISHED     30048
  TCP    127.0.0.1:62194        127.0.0.1:62193        ESTABLISHED     30048
  TCP    127.0.0.1:62282        127.0.0.1:52349        ESTABLISHED     49228
  TCP    127.0.0.1:62291        127.0.0.1:57785        ESTABLISHED     41264
  TCP    127.0.0.1:62522        0.0.0.0:0              LISTENING       5700
  TCP    127.0.0.1:62522        127.0.0.1:50451        ESTABLISHED     5700
  TCP    127.0.0.1:63330        0.0.0.0:0              LISTENING       15684
  TCP    127.0.0.1:63333        127.0.0.1:63334        ESTABLISHED     1768
  TCP    127.0.0.1:63334        127.0.0.1:63333        ESTABLISHED     1768
  TCP    127.0.0.1:64676        127.0.0.1:64677        ESTABLISHED     1480
  TCP    127.0.0.1:64677        127.0.0.1:64676        ESTABLISHED     1480
  TCP    172.28.192.1:139       0.0.0.0:0              LISTENING       4
  TCP    192.168.68.87:139      0.0.0.0:0              LISTENING       4
  TCP    192.168.68.87:49294    52.108.0.40:443        ESTABLISHED     34828
  TCP    192.168.68.87:49419    20.59.87.225:443       ESTABLISHED     7320
  TCP    192.168.68.87:49665    20.42.65.91:443        TIME_WAIT       0
  TCP    192.168.68.87:49666    75.2.76.8:443          ESTABLISHED     49228
  TCP    192.168.68.87:49678    172.217.78.81:443      ESTABLISHED     49476
  TCP    192.168.68.87:49690    172.217.78.81:443      ESTABLISHED     49476
  TCP    192.168.68.87:49832    18.214.202.27:443      ESTABLISHED     49228
  TCP    192.168.68.87:49833    172.217.78.81:443      ESTABLISHED     49476
  TCP    192.168.68.87:49848    40.112.242.137:443     ESTABLISHED     7988
  TCP    192.168.68.87:49941    172.217.217.81:443     ESTABLISHED     49476
  TCP    192.168.68.87:49942    172.217.217.81:443     ESTABLISHED     49476
  TCP    192.168.68.87:49943    142.251.46.202:443     ESTABLISHED     49476
  TCP    192.168.68.87:49944    20.42.65.91:443        TIME_WAIT       0
  TCP    192.168.68.87:49945    172.217.217.81:443     ESTABLISHED     49476
  TCP    192.168.68.87:50161    172.217.217.81:443     ESTABLISHED     49476
  TCP    192.168.68.87:50163    104.18.18.125:443      ESTABLISHED     49228
  TCP    192.168.68.87:50164    13.89.179.13:443       TIME_WAIT       0
  TCP    192.168.68.87:50443    108.138.246.67:443     CLOSE_WAIT      45032
  TCP    192.168.68.87:50445    52.108.0.40:443        ESTABLISHED     26400
  TCP    192.168.68.87:50555    40.79.150.122:443      TIME_WAIT       0
  TCP    192.168.68.87:50828    44.205.163.88:443      ESTABLISHED     49228
  TCP    192.168.68.87:50931    3.168.86.69:443        CLOSE_WAIT      45032
  TCP    192.168.68.87:52517    216.239.38.223:443     ESTABLISHED     49476
  TCP    192.168.68.87:52923    172.217.12.106:443     ESTABLISHED     30048
  TCP    192.168.68.87:52924    172.217.12.106:443     ESTABLISHED     30048
  TCP    192.168.68.87:52945    40.79.150.122:443      ESTABLISHED     50392
  TCP    192.168.68.87:52946    13.107.138.10:443      ESTABLISHED     26400
  TCP    192.168.68.87:53040    52.112.84.182:443      ESTABLISHED     23044
  TCP    192.168.68.87:53439    52.123.190.205:443     ESTABLISHED     50436
  TCP    192.168.68.87:53475    172.217.217.81:443     ESTABLISHED     49476
  TCP    192.168.68.87:53607    108.138.246.79:443     CLOSE_WAIT      45032
  TCP    192.168.68.87:54137    108.138.246.67:443     CLOSE_WAIT      45032
  TCP    192.168.68.87:54279    52.182.143.208:443     ESTABLISHED     34828
  TCP    192.168.68.87:54396    172.217.78.81:443      ESTABLISHED     49476
  TCP    192.168.68.87:54397    172.217.78.81:443      ESTABLISHED     49476
  TCP    192.168.68.87:54398    172.217.78.81:443      ESTABLISHED     49476
  TCP    192.168.68.87:54582    104.18.18.12:443       CLOSE_WAIT      15684
  TCP    192.168.68.87:54647    172.217.217.81:443     ESTABLISHED     49476
  TCP    192.168.68.87:54902    20.189.173.15:443      TIME_WAIT       0
  TCP    192.168.68.87:54969    172.217.217.81:443     ESTABLISHED     49476
  TCP    192.168.68.87:55021    172.217.78.81:443      ESTABLISHED     49476
  TCP    192.168.68.87:55077    150.171.27.11:443      TIME_WAIT       0
  TCP    192.168.68.87:55162    172.217.217.81:443     ESTABLISHED     49476
  TCP    192.168.68.87:55217    74.179.65.112:443      ESTABLISHED     48528
  TCP    192.168.68.87:55666    34.54.84.110:443       ESTABLISHED     49476
  TCP    192.168.68.87:55667    172.217.217.81:443     ESTABLISHED     49476
  TCP    192.168.68.87:56051    172.217.217.81:443     ESTABLISHED     49476
  TCP    192.168.68.87:56157    172.217.78.81:443      ESTABLISHED     49476
  TCP    192.168.68.87:56302    52.123.128.14:443      TIME_WAIT       0
  TCP    192.168.68.87:56361    172.217.12.106:443     ESTABLISHED     30048
  TCP    192.168.68.87:56553    172.217.217.81:443     ESTABLISHED     49476
  TCP    192.168.68.87:56582    38.90.226.62:8883      ESTABLISHED     4476
  TCP    192.168.68.87:57012    142.250.189.174:443    CLOSE_WAIT      15684
  TCP    192.168.68.87:57737    172.217.217.81:443     ESTABLISHED     49476
  TCP    192.168.68.87:57816    52.44.17.214:443       ESTABLISHED     49228
  TCP    192.168.68.87:57883    34.54.84.110:443       TIME_WAIT       0
  TCP    192.168.68.87:57935    170.114.52.4:443       CLOSE_WAIT      30048
  TCP    192.168.68.87:58572    23.200.146.49:443      ESTABLISHED     14772
  TCP    192.168.68.87:58784    172.217.217.81:443     ESTABLISHED     49476
  TCP    192.168.68.87:58962    51.116.253.169:443     ESTABLISHED     13376
  TCP    192.168.68.87:59210    172.217.78.81:443      ESTABLISHED     49476
  TCP    192.168.68.87:59389    134.224.4.138:443      ESTABLISHED     30048
  TCP    192.168.68.87:59922    34.54.84.110:443       TIME_WAIT       0
  TCP    192.168.68.87:59961    20.42.65.91:443        TIME_WAIT       0
  TCP    192.168.68.87:60088    172.217.217.81:443     ESTABLISHED     49476
  TCP    192.168.68.87:60092    134.224.4.48:443       ESTABLISHED     30048
  TCP    192.168.68.87:60578    172.217.217.81:443     ESTABLISHED     49476
  TCP    192.168.68.87:60579    172.217.78.81:443      ESTABLISHED     49476
  TCP    192.168.68.87:60584    52.204.2.3:443         ESTABLISHED     49228
  TCP    192.168.68.87:60615    172.217.217.81:443     ESTABLISHED     49476
  TCP    192.168.68.87:60680    40.64.132.135:443      ESTABLISHED     31540
  TCP    192.168.68.87:60884    20.42.65.91:443        TIME_WAIT       0
  TCP    192.168.68.87:61031    172.217.217.81:443     ESTABLISHED     49476
  TCP    192.168.68.87:61658    20.42.65.91:443        TIME_WAIT       0
  TCP    192.168.68.87:61926    172.217.217.81:443     ESTABLISHED     49476
  TCP    192.168.68.87:62172    142.251.46.225:443     TIME_WAIT       0
  TCP    192.168.68.87:62897    40.79.150.122:443      TIME_WAIT       0
  TCP    192.168.68.87:62980    20.9.155.153:443       ESTABLISHED     19444
  TCP    192.168.68.87:63054    172.217.78.81:443      ESTABLISHED     49476
  TCP    192.168.68.87:63478    172.217.78.81:443      ESTABLISHED     49476
  TCP    192.168.68.87:63491    151.101.42.172:80      ESTABLISHED     4948
  TCP    192.168.68.87:63833    52.104.129.41:443      ESTABLISHED     19468
  TCP    192.168.68.87:63834    34.54.84.110:443       TIME_WAIT       0
  TCP    192.168.68.87:63860    172.217.217.81:443     ESTABLISHED     49476
  TCP    192.168.68.87:64080    172.217.78.81:443      ESTABLISHED     49476
  TCP    192.168.68.87:64260    172.217.217.81:443     ESTABLISHED     49476
  TCP    192.168.68.87:64467    34.54.84.110:443       TIME_WAIT       0
  TCP    192.168.68.87:64534    52.107.249.148:443     ESTABLISHED     18876
  TCP    192.168.68.87:64638    172.217.217.81:443     ESTABLISHED     49476
  TCP    192.168.68.87:64847    20.59.87.227:443       ESTABLISHED     19468
  TCP    192.168.68.87:64850    52.107.249.150:443     ESTABLISHED     18876
  TCP    192.168.68.87:64855    52.107.249.164:443     ESTABLISHED     18876
  TCP    192.168.68.87:65067    172.217.78.81:443      ESTABLISHED     49476
  TCP    192.168.68.87:65212    38.90.226.63:8883      ESTABLISHED     6240
  TCP    192.168.68.87:65237    104.18.19.125:443      ESTABLISHED     49228
  TCP    192.168.68.87:65320    38.90.226.37:80        TIME_WAIT       0
  TCP    [::]:135               [::]:0                 LISTENING       1900
  TCP    [::]:445               [::]:0                 LISTENING       4
  TCP    [::]:2179              [::]:0                 LISTENING       4452
  TCP    [::]:3389              [::]:0                 LISTENING       2204
  TCP    [::]:9101              [::]:0                 LISTENING       47608
  TCP    [::]:49664             [::]:0                 LISTENING       1500
  TCP    [::]:49667             [::]:0                 LISTENING       1400
  TCP    [::]:49668             [::]:0                 LISTENING       2768
  TCP    [::]:49669             [::]:0                 LISTENING       4484
  TCP    [::]:49674             [::]:0                 LISTENING       3664
  TCP    [::]:49675             [::]:0                 LISTENING       5584
  TCP    [::]:49676             [::]:0                 LISTENING       1500
  TCP    [::]:49710             [::]:0                 LISTENING       1472
  TCP    [::]:50606             [::]:0                 LISTENING       47608
  TCP    [::1]:9100             [::]:0                 LISTENING       46876
  TCP    [::1]:9101             [::]:0                 LISTENING       46956
  TCP    [::1]:42050            [::]:0                 LISTENING       18876
  TCP    [::1]:49670            [::1]:49671            ESTABLISHED     4476
  TCP    [::1]:49671            [::1]:49670            ESTABLISHED     4476
  TCP    [::1]:49672            [::1]:49673            ESTABLISHED     4476
  TCP    [::1]:49673            [::1]:49672            ESTABLISHED     4476
  TCP    [::1]:49677            [::]:0                 LISTENING       6572
  TCP    [::1]:49687            [::1]:49688            ESTABLISHED     4476
  TCP    [::1]:49688            [::1]:49687            ESTABLISHED     4476
  TCP    [::1]:50326            [::1]:8080             SYN_SENT        48528
  TCP    [::1]:58642            [::1]:8080             SYN_SENT        48528
  UDP    0.0.0.0:53             *:*                                    4796
  UDP    0.0.0.0:123            *:*                                    2288
  UDP    0.0.0.0:500            *:*                                    6356
  UDP    0.0.0.0:3249           *:*                                    12552
  UDP    0.0.0.0:3389           *:*                                    2204
  UDP    0.0.0.0:4500           *:*                                    6356
  UDP    0.0.0.0:5050           *:*                                    6952
  UDP    0.0.0.0:5353           *:*                                    44324
  UDP    0.0.0.0:5353           *:*                                    44324
  UDP    0.0.0.0:5353           *:*                                    40116
  UDP    0.0.0.0:5353           *:*                                    40116
  UDP    0.0.0.0:5353           *:*                                    40116
  UDP    0.0.0.0:5353           *:*                                    44324
  UDP    0.0.0.0:5353           *:*                                    40116
  UDP    0.0.0.0:5353           *:*                                    1480
  UDP    0.0.0.0:5353           *:*                                    2652
  UDP    0.0.0.0:5353           *:*                                    1480
  UDP    0.0.0.0:5353           *:*                                    44324
  UDP    0.0.0.0:49965          *:*                                    4796
  UDP    0.0.0.0:49966          *:*                                    4796
  UDP    0.0.0.0:50081          *:*                                    50436
  UDP    0.0.0.0:50183          52.96.166.210:443                      50392
  UDP    0.0.0.0:50256          *:*                                    38908
  UDP    0.0.0.0:52207          69.192.139.239:443                     48528
  UDP    0.0.0.0:52904          *:*                                    50436
  UDP    0.0.0.0:57049          *:*                                    2652
  UDP    0.0.0.0:57718          *:*                                    30048
  UDP    0.0.0.0:58358          *:*                                    48752
  UDP    0.0.0.0:59278          *:*                                    2652
  UDP    0.0.0.0:59870          *:*                                    24964
  UDP    0.0.0.0:59871          *:*                                    24964
  UDP    0.0.0.0:61045          *:*                                    15684
  UDP    0.0.0.0:61046          38.90.226.13:53535                     4476
  UDP    0.0.0.0:61721          *:*                                    11148
  UDP    127.0.0.1:49664        127.0.0.1:49664                        2744
  UDP    127.0.0.1:52891        127.0.0.1:52891                        1812
  UDP    127.0.0.1:53751        127.0.0.1:53751                        26400
  UDP    127.0.0.1:55682        127.0.0.1:55682                        15420
  UDP    127.0.0.1:58342        127.0.0.1:58342                        1500
  UDP    127.0.0.1:60910        127.0.0.1:60910                        34828
  UDP    127.0.0.1:61929        *:*                                    8664
  UDP    172.28.192.1:67        *:*                                    4796
  UDP    172.28.192.1:68        *:*                                    4796
  UDP    172.28.192.1:137       *:*                                    4
  UDP    172.28.192.1:138       *:*                                    4
  UDP    172.28.192.1:2177      *:*                                    36020
  UDP    172.28.192.1:5353      *:*                                    30048
  UDP    192.168.68.87:137      *:*                                    4
  UDP    192.168.68.87:138      *:*                                    4
  UDP    192.168.68.87:2177     *:*                                    36020
  UDP    192.168.68.87:5353     *:*                                    30048
  UDP    [::]:123               *:*                                    2288
  UDP    [::]:500               *:*                                    6356
  UDP    [::]:3389              *:*                                    2204
  UDP    [::]:4500              *:*                                    6356
  UDP    [::]:5353              *:*                                    2652
  UDP    [::]:5353              *:*                                    40116
  UDP    [::]:5353              *:*                                    1480
  UDP    [::]:5353              *:*                                    40116
  UDP    [::]:5353              *:*                                    1480
  UDP    [::]:5353              *:*                                    44324
  UDP    [::]:5353              *:*                                    44324
  UDP    [::]:49967             *:*                                    4796
  UDP    [::]:50081             *:*                                    50436
  UDP    [::]:50256             *:*                                    38908
  UDP    [::]:52904             *:*                                    50436
  UDP    [::]:57049             *:*                                    2652
  UDP    [::]:57719             *:*                                    30048
  UDP    [::]:58358             *:*                                    48752
  UDP    [::]:59278             *:*                                    2652
  UDP    [::]:61045             *:*                                    15684
  UDP    [::]:61721             *:*                                    11148
  UDP    [::1]:5353             *:*                                    30048
  UDP    [fe80::957e:4492:f771:e6b1%39]:2177  *:*                                    36020
  UDP    [fe80::f50e:6463:5198:f30d%8]:2177  *:*                                    36020
